filename,species_label,scientific_name,taxon_id,observation_id,photo_id,observed_on,latitude,longitude,photo_url,license
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0009.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388921533,712366407,2026-08-05,21.2791379345,-86.7871104028,https://static.inaturalist.org/photos/712366407/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0010.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388921077,712365678,2026-08-06,21.2810167855,-86.7837829955,https://static.inaturalist.org/photos/712365678/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0011.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388729807,711989606,2026-08-05,11.3291693827,-60.5495797394,https://inaturalist-open-data.s3.amazonaws.com/photos/711989606/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0012.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388648146,711830331,2026-08-01,25.0824722222,-80.3122416667,https://inaturalist-open-data.s3.amazonaws.com/photos/711830331/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0013.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388643980,711822352,2026-08-05,27.8383718906,-97.0675851522,https://inaturalist-open-data.s3.amazonaws.com/photos/711822352/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0014.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388642717,711819778,2025-04-09,12.106575,-68.9433966667,https://inaturalist-open-data.s3.amazonaws.com/photos/711819778/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0015.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388642334,711818986,2026-08-03,17.9845145764,-63.0472659022,https://inaturalist-open-data.s3.amazonaws.com/photos/711818986/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0016.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388337655,711219923,2026-07-31,25.1598350521,-80.492352709,https://inaturalist-open-data.s3.amazonaws.com/photos/711219923/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0017.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388253306,711056499,2026-08-03,25.9529456054,-80.1267155478,https://inaturalist-open-data.s3.amazonaws.com/photos/711056499/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0018.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388087618,710730767,2026-08-04,-27.4932726,153.4027954997,https://inaturalist-open-data.s3.amazonaws.com/photos/710730767/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0019.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388077011,710707696,2026-08-01,25.04948,-80.18765,https://inaturalist-open-data.s3.amazonaws.com/photos/710707696/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0020.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388073048,710699948,2026-08-03,20.3707507233,-87.0245679569,https://inaturalist-open-data.s3.amazonaws.com/photos/710699948/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0021.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388037540,710631002,2026-07-31,25.136163965,-80.2892904288,https://inaturalist-open-data.s3.amazonaws.com/photos/710631002/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0022.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388007656,710572173,2026-08-03,19.9158583333,-155.88623,https://static.inaturalist.org/photos/710572173/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0023.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387990262,710537543,2026-08-03,24.7263789346,-77.7841591409,https://static.inaturalist.org/photos/710537543/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0024.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387976479,710510035,2026-08-03,25.0924695,-80.4453966667,https://inaturalist-open-data.s3.amazonaws.com/photos/710510035/large.jpg,cc-by
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0025.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387925778,710411559,2026-08-03,20.370705,-87.0247195,https://inaturalist-open-data.s3.amazonaws.com/photos/710411559/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0026.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387844346,710251251,2026-08-03,16.2404721704,-61.5419819579,https://inaturalist-open-data.s3.amazonaws.com/photos/710251251/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0027.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387771963,710109883,2026-08-02,21.2810272734,-86.7789659427,https://static.inaturalist.org/photos/710109883/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0028.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387771126,710107795,2026-08-02,21.2785831017,-86.7836841637,https://static.inaturalist.org/photos/710107795/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0029.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387756560,710079931,2026-08-02,21.2908489624,-86.7764031727,https://static.inaturalist.org/photos/710079931/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0030.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387756008,710079045,2026-08-02,21.2904092734,-86.7846862074,https://static.inaturalist.org/photos/710079045/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0031.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387755514,710078022,2026-08-02,21.2945662637,-86.7766407474,https://static.inaturalist.org/photos/710078022/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0032.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387738333,710043850,2026-08-02,32.2481949286,-64.8498456263,https://inaturalist-open-data.s3.amazonaws.com/photos/710043850/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0033.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387716785,710000252,2026-08-02,16.5237333052,-88.0832442269,https://inaturalist-open-data.s3.amazonaws.com/photos/710000252/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0034.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387641375,709854170,2026-08-01,26.3684033333,-80.0676721667,https://inaturalist-open-data.s3.amazonaws.com/photos/709854170/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0035.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387602936,709777503,2016-12-25,11.9051490664,102.3172371638,https://inaturalist-open-data.s3.amazonaws.com/photos/709777503/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0036.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387587437,709751410,2023-08-23,25.7187833333,-80.2780833333,https://inaturalist-open-data.s3.amazonaws.com/photos/709751410/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0037.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387560291,709697701,2023-01-28,26.7853118349,-80.0426315169,https://static.inaturalist.org/photos/709697701/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0038.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387557129,709690363,2026-08-01,22.3403741748,120.3610982639,https://inaturalist-open-data.s3.amazonaws.com/photos/709690363/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0039.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387530680,709641903,2026-08-02,25.0349140836,-80.3790167938,https://inaturalist-open-data.s3.amazonaws.com/photos/709641903/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0040.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387527559,709637380,2026-08-02,25.0390861677,-80.1784952357,https://inaturalist-open-data.s3.amazonaws.com/photos/709637380/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0041.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387519472,709621334,2026-07-31,25.2026216043,-79.2495046304,https://inaturalist-open-data.s3.amazonaws.com/photos/709621334/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0042.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387395660,709382606,2026-08-01,25.10785,-80.3068916667,https://inaturalist-open-data.s3.amazonaws.com/photos/709382606/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0043.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387339174,709272447,2026-08-01,25.1270231717,-80.3788717892,https://inaturalist-open-data.s3.amazonaws.com/photos/709272447/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0044.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387251851,709103045,2026-08-01,25.1006755283,-80.3584351608,https://inaturalist-open-data.s3.amazonaws.com/photos/709103045/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0045.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387220673,709042460,2026-08-01,25.1301361667,-80.293595,https://inaturalist-open-data.s3.amazonaws.com/photos/709042460/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0046.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387181323,708970566,2026-07-31,25.1163311299,-80.2467954144,https://inaturalist-open-data.s3.amazonaws.com/photos/708970566/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0047.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387157034,708923398,2026-07-31,25.1404136158,-80.2989882058,https://inaturalist-open-data.s3.amazonaws.com/photos/708923398/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0048.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387153680,708917189,2026-07-31,25.1666644815,-79.0979067263,https://inaturalist-open-data.s3.amazonaws.com/photos/708917189/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0049.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387144785,708900030,2026-07-31,25.1362638333,-80.2900866667,https://static.inaturalist.org/photos/708900030/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0050.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,387141704,708894817,2026-07-31,25.1379010676,-80.2889412269,https://inaturalist-open-data.s3.amazonaws.com/photos/708894817/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0001.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,388642663,711819401,2026-08-04,17.9876838725,-63.0523882719,https://inaturalist-open-data.s3.amazonaws.com/photos/711819401/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0002.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,388490913,711521683,2025-07-03,16.9496373843,-88.1337805743,https://inaturalist-open-data.s3.amazonaws.com/photos/711521683/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0003.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,387704153,709975662,2026-08-01,16.3599882839,-88.1503851493,https://inaturalist-open-data.s3.amazonaws.com/photos/709975662/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0004.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,387482365,709551617,2026-08-01,24.9237100586,-80.5688304615,https://inaturalist-open-data.s3.amazonaws.com/photos/709551617/large.jpg,cc-by
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0005.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,387017219,708643926,2026-07-27,-9.7640485239,-35.8348692222,https://inaturalist-open-data.s3.amazonaws.com/photos/708643926/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0006.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,386443193,707557155,2026-07-29,9.2482633333,-82.1390528333,https://static.inaturalist.org/photos/707557155/large.jpg,
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0007.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,386351296,707380047,2026-07-26,12.37493,-69.1577111667,https://inaturalist-open-data.s3.amazonaws.com/photos/707380047/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0008.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,386349813,707376906,2026-07-26,12.37493,-69.1577111667,https://inaturalist-open-data.s3.amazonaws.com/photos/707376906/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0009.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,386346052,707370652,2026-07-25,12.2278883333,-69.0926638333,https://inaturalist-open-data.s3.amazonaws.com/photos/707370652/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0010.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,386336727,707352157,2026-07-24,12.341205,-69.1527555,https://inaturalist-open-data.s3.amazonaws.com/photos/707352157/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0011.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,386249998,707185410,2026-07-28,24.8504134,-80.6164504,https://inaturalist-open-data.s3.amazonaws.com/photos/707185410/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0012.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,385007654,704814447,2015-12-22,24.7430716667,-80.8764833333,https://inaturalist-open-data.s3.amazonaws.com/photos/704814447/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0013.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,384813400,704448710,1998-12-29,19.375825,-81.3045366667,https://inaturalist-open-data.s3.amazonaws.com/photos/704448710/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0014.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,384131825,703129098,2026-07-17,16.3446249702,-86.5478300199,https://inaturalist-open-data.s3.amazonaws.com/photos/703129098/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0015.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,384122524,703101773,2026-07-16,16.3303488887,-86.5694739235,https://inaturalist-open-data.s3.amazonaws.com/photos/703101773/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0016.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,383498518,701910254,2026-07-13,16.2818161625,-86.6014963232,https://inaturalist-open-data.s3.amazonaws.com/photos/701910254/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0017.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,383495305,701907086,2026-07-13,16.3363559767,-86.5660107219,https://inaturalist-open-data.s3.amazonaws.com/photos/701907086/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0018.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,383151727,701175719,2026-07-19,25.0151854,-80.3785098,https://inaturalist-open-data.s3.amazonaws.com/photos/701175719/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0019.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,382272897,699556379,2026-07-13,24.6305089061,-82.8714664795,https://inaturalist-open-data.s3.amazonaws.com/photos/699556379/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0020.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,382164294,699346209,2025-06-19,24.5484806,-81.4059137,https://inaturalist-open-data.s3.amazonaws.com/photos/699346209/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0021.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,382095016,699211081,2016-01-08,19.304915619,-81.210456334,https://inaturalist-open-data.s3.amazonaws.com/photos/699211081/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0022.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,381824870,698717173,2026-01-07,24.8275439112,-80.8161766827,https://static.inaturalist.org/photos/698717173/large.jpg,
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0023.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,381779163,698603475,2026-07-15,12.6106710492,-70.0602291767,https://inaturalist-open-data.s3.amazonaws.com/photos/698603475/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0024.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,381263081,697595956,2022-08-28,19.3250342957,-81.2495036544,https://inaturalist-open-data.s3.amazonaws.com/photos/697595956/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0025.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,380654442,696422931,2026-07-12,-9.5314436629,-35.5921894312,https://static.inaturalist.org/photos/696422931/large.jpg,
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0026.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,380586422,696290034,2023-03-27,18.420695,-64.639968,https://inaturalist-open-data.s3.amazonaws.com/photos/696290034/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0027.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,380586421,696290031,2023-03-27,18.420695,-64.639968,https://inaturalist-open-data.s3.amazonaws.com/photos/696290031/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0028.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,380007215,695150737,2025-02-17,20.4048954556,-87.0238514042,https://inaturalist-open-data.s3.amazonaws.com/photos/695150737/large.jpg,cc-by
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0029.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,379798126,694762928,2025-05-13,16.3317829567,-86.5749440872,https://inaturalist-open-data.s3.amazonaws.com/photos/694762928/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0030.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,379691618,694562075,2026-07-08,32.3222616954,-64.720579168,https://inaturalist-open-data.s3.amazonaws.com/photos/694562075/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0031.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,379496675,694180332,2026-07-07,24.7903585025,-80.8871418133,https://inaturalist-open-data.s3.amazonaws.com/photos/694180332/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0032.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,378914395,693047158,2026-07-06,16.3220171791,-86.2815070005,https://inaturalist-open-data.s3.amazonaws.com/photos/693047158/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0033.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,378841623,692907759,2026-07-04,25.0184993064,-80.3697217854,https://inaturalist-open-data.s3.amazonaws.com/photos/692907759/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0034.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,378157478,691596341,2026-07-04,12.1917758333,-68.2977922222,https://inaturalist-open-data.s3.amazonaws.com/photos/691596341/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0035.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,377923636,691150679,2026-07-03,16.3860060538,-86.3397996948,https://inaturalist-open-data.s3.amazonaws.com/photos/691150679/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0036.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,377648909,690620864,2025-04-10,12.5785100937,-70.0586467982,https://static.inaturalist.org/photos/690620864/large.jpg,
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0037.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,377612869,690552421,2026-07-02,26.7788908462,-80.020993265,https://static.inaturalist.org/photos/690552421/large.jpg,
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0038.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,377192129,689728617,2025-11-16,27.1346963918,-80.0247078346,https://static.inaturalist.org/photos/689728617/large.jpg,
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0039.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,376965365,689291038,2026-06-28,-5.6946111111,-35.1970194444,https://static.inaturalist.org/photos/689291038/large.jpg,
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0040.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,376002687,687431715,2026-06-27,26.7838472222,-80.0159138889,https://inaturalist-open-data.s3.amazonaws.com/photos/687431715/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0041.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,375810017,687072658,2026-06-10,18.0100339545,-63.0053577168,https://inaturalist-open-data.s3.amazonaws.com/photos/687072658/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0042.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,375595222,686651783,2005-11-15,19.368055,-81.408639,https://static.inaturalist.org/photos/686651783/large.jpg,
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0043.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,375407538,686287424,2026-04-07,20.4814,-86.97252,https://static.inaturalist.org/photos/686287424/large.jpg,
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0044.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,375189007,685855338,2026-06-10,19.337007,-81.389538,https://inaturalist-open-data.s3.amazonaws.com/photos/685855338/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0045.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,374890924,685282946,2026-06-08,17.7274796565,-64.8876786798,https://inaturalist-open-data.s3.amazonaws.com/photos/685282946/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0046.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,374207890,683955051,2026-06-21,19.1866900474,-96.1187759042,https://inaturalist-open-data.s3.amazonaws.com/photos/683955051/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0047.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,373824541,683214295,2026-06-10,16.35755,-86.42697,https://inaturalist-open-data.s3.amazonaws.com/photos/683214295/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0048.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,373824486,683213160,2026-06-09,16.35738,-86.43004,https://inaturalist-open-data.s3.amazonaws.com/photos/683213160/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0049.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,373818152,683200874,2026-06-08,16.34692,-86.44711,https://inaturalist-open-data.s3.amazonaws.com/photos/683200874/large.jpg,cc-by-nc
data\ground_species_dataset\raw\gymnothorax_funebris\gymnothorax_funebris_0050.jpg,gymnothorax_funebris,Gymnothorax funebris,120125,373818095,683199855,2026-06-08,16.3814,-86.37215,https://inaturalist-open-data.s3.amazonaws.com/photos/683199855/large.jpg,cc-by-nc
data\ground_species_dataset\raw\lactophrys_triqueter\lactophrys_triqueter_0001.jpg,lactophrys_triqueter,Lactophrys triqueter,577603,389332085,713138710,2026-08-07,17.6471670459,-63.2556909327,https://inaturalist-open-data.s3.amazonaws.com/photos/713138710/large.jpg,cc-by-nc
data\ground_species_dataset\raw\lactophrys_triqueter\lactophrys_triqueter_0002.jpg,lactophrys_triqueter,Lactophrys triqueter,577603,389332082,713138613,2026-08-07,17.6471670459,-63.2556909327,https://inaturalist-open-data.s3.amazonaws.com/photos/713138613/large.jpg,cc-by-nc
data\ground_species_dataset\raw\lactophrys_triqueter\lactophrys_triqueter_0003.jpg,lactophrys_triqueter,Lactophrys triqueter,577603,389330661,713135905,2026-08-07,17.6283785309,-63.2608267821,https://inaturalist-open-data.s3.amazonaws.com/photos/713135905/large.jpg,cc-by-nc
data\ground_species_dataset\raw\lactophrys_triqueter\lactophrys_triqueter_0004.jpg,lactophrys_triqueter,Lactophrys triqueter,577603,389206064,712896515,2026-08-03,12.6025364697,-70.0512366653,https://static.inaturalist.org/photos/712896515/large.jpg,
data\ground_species_dataset\raw\lactophrys_triqueter\lactophrys_triqueter_0005.jpg,lactophrys_triqueter,Lactophrys triqueter,577603,388902606,712329479,2026-07-31,17.9371995656,-67.049401502,https://inaturalist-open-data.s3.amazonaws.com/photos/712329479/large.jpg,cc-by-nc
data\ground_species_dataset\raw\lactophrys_triqueter\lactophrys_triqueter_0006.jpg,lactophrys_triqueter,Lactophrys triqueter,577603,388852662,712227405,2026-08-04,17.990107846,-63.0547304902,https://inaturalist-open-data.s3.amazonaws.com/photos/712227405/large.jpg,cc-by-nc
data\ground_species_dataset\raw\lactophrys_triqueter\lactophrys_triqueter_0007.jpg,lactophrys_triqueter,Lactophrys triqueter,577603,388202873,710958848,2026-08-04,20.3702561224,-87.0246150455,https://inaturalist-open-data.s3.amazonaws.com/photos/710958848/large.jpg,cc-by-nc
data\ground_species_dataset\raw\lactophrys_triqueter\lactophrys_triqueter_0008.jpg,lactophrys_triqueter,Lactophrys triqueter,577603,388037793,711619234,2026-08-03,25.1119445,-80.305175,https://inaturalist-open-data.s3.amazonaws.com/photos/711619234/large.jpg,cc-by-nc
data\ground_species_dataset\raw\lactophrys_triqueter\lactophrys_triqueter_0009.jpg,lactophrys_triqueter,Lactophrys triqueter,577603,387966566,710491674,2026-08-03,25.1414666667,-80.3139716667,https://static.inaturalist.org/photos/710491674/large.jpg,
